cluster_id,mesh_size,cell_size,diffusion,diffusion_coeff,diffusion_iters,C_thr,atom_volume,grid_volume,atom_surface,grid_surface,volume_diff,surface_diff,volume_diff_pct,surface_diff_pct,runtime_s,peak_mem_tracemalloc_mb,peak_mem_rss_mb,atom_runtime_s,atom_mem_tracemalloc_mb,atom_mem_rss_mb
1,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.2,46.5776143480526,58.53522352500831,99.04907485572184,111.41171496064675,11.957609176955714,12.362640104924907,25.672438024846283,12.481328193052523,0.07447790505830199,2.999889373779297,251.94921875,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.3,436.50555163374787,497.49724318137334,337.39821518583136,370.7661080975571,60.991691547625464,33.36789291172573,13.972718404003448,9.889765686326303,0.0636947670718655,2.9913129806518555,252.703125,0.3286805229727179,9.129507064819336,235.1015625
1,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.3,46.5776143480526,57.411851659964015,99.04907485572184,109.93946124998851,10.834237311911416,10.89038639426667,23.26061019560224,10.994940043740911,0.0636947670718655,2.9913129806518555,252.703125,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.4,436.50555163374787,455.9443296297402,337.39821518583136,351.35143863001355,19.438777995992325,13.953223444182186,4.453271653301337,4.135535641911165,0.059555863961577415,2.9718027114868164,252.98828125,0.3286805229727179,9.129507064819336,235.1015625
1,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.4,46.5776143480526,53.683254535146745,99.04907485572184,105.31523672145163,7.105640187094146,6.266161865729785,15.255483318653978,6.326320437477366,0.059555863961577415,2.9718027114868164,252.98828125,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.5,436.50555163374787,429.20386880285884,337.39821518583136,342.7978183865814,7.301682830889035,5.39960320075005,1.672758296786921,1.600365075368306,0.05861700908280909,2.9423465728759766,253.0703125,0.3286805229727179,9.129507064819336,235.1015625
1,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.5,46.5776143480526,38.66784429334889,99.04907485572184,86.4279290274448,7.909770054703706,12.621145828277037,16.981913233249166,12.74231571234907,0.05861700908280909,2.9423465728759766,253.0703125,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.6,436.50555163374787,420.7434449978994,337.39821518583136,341.068298779361,15.762106635848454,3.6700835935296254,3.6109750670648344,1.0877602276313838,0.05855275993235409,2.937516212463379,253.390625,0.3286805229727179,9.129507064819336,235.1015625
1,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.6,46.5776143480526,36.279500489371,99.04907485572184,80.46396433299013,10.298113858681596,18.58511052273171,22.10957775065214,18.763537720875632,0.05855275993235409,2.937516212463379,253.390625,0.3286805229727179,9.129507064819336,235.1015625
0,"(14, 14, 14)","(1.1, 1.1, 1.1)",no_diff,0.0,0,0.7,436.50555163374787,395.3518513165827,337.39821518583136,323.4790733585709,41.153700317165146,13.91914182726049,9.42799012822072,4.125434338647624,0.053642544080503285,2.9187326431274414,253.69140625,0.3286805229727179,9.129507064819336,235.1015625
